NOCCourseId,NOCCourseName,NOCCourseAbstract,NOCCoordinatorNames,NOCInstitute,nocCoordinatingInstitute,NOCEnrolStartDt,NOCEnrolEndDt,NOCRegStartDt,NOCRegEndDt,NOCExamDt1,NOCExamDt2,NOCExamDt3,NOCEnrolUrl,NOCRegUrl,NOCStaticMockUrl,NOCPeriod,HourType,Category,NOCReallocationDBtable1,NOCReallocationDBtable2,NOCTestscoreDBtable,NOCCertificateDBtable,NOCNameAssignment1,NOCNameAssignment2,NOCNameAssignment3,NOCNameAssignment4,NOCNameAssignment5,NOCNameAssignment6,NOCNameAssignment7,NOCNameAssignment8,NOCNameAssignment9,NOCNameAssignment10,NOClegendlogic,NOCAssignmentLogicRemarks,NOCAssignmentGraph,NOCExamGraph,NOCFinalScoreGraph,NOCEnableCertificatestatus,NOCEnableDownloadCertificate,NOCEnableExamScores,NOCEnablePercentileScores,NOCEnableReallocationDt1,NOCEnableReallocationDt2,NOCEnableCandidateLogin,NOCEnableReallocationLogin,CourseStatus,Syllabus_link,disciplineid,scorder,NPTELCourseId,NOCCourseDuration,NOCCourseAvail,NOCExamRun,FdpStatus,sem,duration (self-populated),discipline_short (derived),discipline_name
noc22-mg32,Design Thinking - A Primer,"Design thinking is a systematic method of solving problems. This method is unique that it starts and ends with humans. The design thinkers start by observing, interviewing or just plain experiencing a situation. Then, they proceed to improve the situation of the humans by solving problems for them.","Prof. Ashwin Mahalingam
Prof. Bala Ramadurai",IIT Madras,IIT Madras,2021-11-14,2022-02-21,2021-12-13,2022-03-18,2022-04-23,2022-04-23,NULL,https://onlinecourses.nptel.ac.in/noc22_mg32/preview,NULL,NULL,Feb-Mar 2022,10,Rerun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,oc,https://nptel.ac.in/content/syllabus_pdf/110106124.pdf,110,NULL,110106124,NULL,NULL,38,1,SEM1,4 ,mg,Management
noc22-mg34,Financial accounting - IITMandi,"This course is intended for first time students of financial accounting at undergraduate or graduate level or those who have been exposed to financials terms but haven?t had a chance to learn in a structured manner. Through well-curated content that progressively builds on conceptual learning, the course will enable a student to read and analyze financial statements of a business. The focus is to train the student on principles of accounting that drive preparation and presentation of financial statements. At the end of this course, a student will be able to understand how financial data is generated and how it can be converted into useful strategic information for stakeholders in a business.",Prof. Puran Singh,IIT Mandi,IIT Madras,2021-11-14,2022-01-31,2021-12-13,2022-03-18,2022-04-24,2022-04-24,NULL,https://onlinecourses.nptel.ac.in/noc22_mg34/preview,NULL,NULL,Jan-Apr 2022,30,Rerun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,oc,https://nptel.ac.in/content/syllabus_pdf/110106147.pdf,110,NULL,110106147,NULL,NULL,39,1,SEM1,12,mg,Management
noc22-mg35,Decision making with spreadsheet,This course aims to provide Undergraduate and Graduate students with a sound conceptual understanding of the role that management science plays in decision-making process. This course is applications oriented and continues to use the problem-scenario approach. A problem is described in conjunction with the management science model being introduced. The model is then solved to generate a solution and recommendation to management.,Prof. Ramesh Anbanandam,IIT Roorkee,IIT Roorkee,2021-11-14,2022-01-31,2021-12-13,2022-03-18,2022-04-24,2022-04-24,NULL,https://onlinecourses.nptel.ac.in/noc22_mg35/preview,NULL,NULL,Jan-Apr 2022,30,New,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,oc,https://nptel.ac.in/content/syllabus_pdf/110107157.pdf,110,NULL,110107157,NULL,NULL,39,1,SEM1,12,mg,Management
noc22-mg36,Technology Forecasting for strategic decision making - An Introduction,"How to strengthen strategic decision-making with reliable technological forecasts? Numerous quantitative methods are available for predicting future demands and short-term changes. These methods, however, have limited application for such a question. The need is to combine the advantages of qualitative methods and explorative qualitative methods for long-range technological forecasting. A structured methodology can be applied for this purpose. In this course, you will learn a combination of the technique “Extrapolation with S-curves” and a network of problems using practical case studies.","Prof. Dmitry Kucharavy
Prof. Bala Ramadurai","EM Strasbourg Business School (University of Strasbourg)
and IITM",IIT Madras,2021-11-14,2022-01-31,2021-12-13,2022-02-18,2022-03-27,2022-03-27,NULL,https://onlinecourses.nptel.ac.in/noc22_mg36/preview,NULL,NULL,Jan-Feb 2022,10,Rerun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,oc,https://nptel.ac.in/content/syllabus_pdf/110106150.pdf,110,NULL,110106150,NULL,NULL,37,1,SEM1,4 ,mg,Management
noc22-mg37,Leadership for India Inc: Practical Concepts and Constructs,"This 12 week course on Leadership provides a comprehensive and detailed overview of the multi-faceted domain of leadership and management, blending theory and practice in a very distinctive manner. It demonstrates the importance of leadership as the engine of industrial and business growth. It brings out several new constructs based on real-life case examples, and practical applications of theory, in a multi-disciplinary approach. The course helps the participants acquire soft-skills and develop a leadership personality in appropriate interface with technology, business and socio-economic factors.",Prof. C Bhaktavatsala Rao,IIT Madras,IIT Madras,2021-11-14,2022-01-31,2021-12-13,2022-03-18,2022-04-23,2022-04-23,NULL,https://onlinecourses.nptel.ac.in/noc22_mg37/preview,NULL,NULL,Jan-Apr 2022,30,Rerun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,oc,https://nptel.ac.in/content/syllabus_pdf/110106151.pdf,110,NULL,110106151,NULL,NULL,38,1,SEM1,12,mg,Management
noc22-mg38,Integrated Marketing Communication,The objective of this course is to enlighten the participants with important issues in planning and evaluation of marketing communication strategies and execution. This course is developed with a blend of theoretical lectures and various examples which will provide insight on real-life scenarios. The participants will be familiarized with integration of marketing communication strategies for building brands. The course focusses on the strategic importance of IMC and the highlights the centrality of the art of IMC with reference to driving businesses and organizations as large.,Prof. Vinay Sharma,IIT Roorkee,IIT Roorkee,2021-11-14,2022-01-31,2021-12-13,2022-03-18,2022-04-24,2022-04-24,NULL,https://onlinecourses.nptel.ac.in/noc22_mg38/preview,NULL,NULL,Jan-Apr 2022,30,New,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,oc,https://nptel.ac.in/content/syllabus_pdf/110107158.pdf,110,NULL,110107158,NULL,NULL,39,1,SEM1,12,mg,Management
noc22-mg39,Leadership and Team Effectiveness,"Course Objectives:        
To provide a framework for the students to understand the importance of Leadership and team effectiveness in organizations.
To develop an understanding of the interpersonal processes and group dynamics.  
To provide a theoretical understanding of leadership practices in organizations.
To provide an understanding of factors influencing teamwork and team leadership.
To evaluate the role of leadership in the development of an institution.
Course Learning Outcomes
By the end of the course the student should be able to:
Explain how global leadership skills contribute to leadership effectiveness.
Understand the leader’s role in team-based organizations.
Explain the potential contribution of outdoor training to the development of team leadership.
Explain the basics of leadership during a crisis.
Explain how evidenced based leadership can contribute to contingency and situational leadership.",Prof. Santosh Rangnekar,IIT Roorkee,IIT Roorkee,2021-11-14,2022-01-31,2021-12-13,2022-03-18,2022-04-24,2022-04-24,NULL,https://onlinecourses.nptel.ac.in/noc22_mg39/preview,NULL,NULL,Jan-Apr 2022,30,New,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,oc,https://nptel.ac.in/content/syllabus_pdf/110107159.pdf,110,NULL,110107159,NULL,NULL,39,1,SEM1,12,mg,Management
noc22-mg40,Quality Control and Improvement with MINITAB,This course will provide a holistic view (with simultaneous emphasis on theory and illustrations/examples/cases) on various topics of Quality Control and Improvement using MINITAB software interface. The course will also discuss multiple regression modelling (e.g. model development and model adequacy) approach with examples before elaborating applications of design of experiment techniques.,Prof. Indrajit Mukherjee,IIT Bombay,IIT Bombay,2021-11-14,2022-02-21,2021-12-13,2022-03-18,2022-04-24,2022-04-24,NULL,https://onlinecourses.nptel.ac.in/noc22_mg40/preview,NULL,NULL,Feb-Apr 2022,20,Rerun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,oc,https://nptel.ac.in/content/syllabus_pdf/110101150.pdf,110,NULL,110101150,NULL,NULL,39,1,SEM1,8 ,mg,Management
noc22-mg41,Organization Theory/Structure and Design,"Organization Theory is one of the most interesting and relevant sub-disciplines within the administrative sciences. This course provides a comprehensive view on organization theory. The real-life examples discussed throughout the course make it a useful and handy tool to understand the nuances of organization theory. The course is divided into four parts. First part starts with the detailed overview of organization theory and discusses its evolution. It, also, elaborates organizational effectiveness and the dimensions of organizational structure. Second part covers the determinants of structure. The topics discussed in this part include: strategy, organizational size, technology, environment and power control. Third part discusses about the organizational design options, bureaucracy and adhocracy. Finally, contemporary issues in organization theory covering management of environment, organizational evolution and organizational change, culture and conflict are discussed in the fourth part.",Prof. Zillur Rahman,IIT Roorkee,IIT Roorkee,2021-11-14,2022-01-31,2021-12-13,2022-02-18,2022-03-27,2022-03-27,NULL,https://onlinecourses.nptel.ac.in/noc22_mg41/preview,NULL,NULL,Jan-Mar 2022,20,Rerun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,oc,https://nptel.ac.in/content/syllabus_pdf/110107151.pdf,110,NULL,110107151,NULL,NULL,37,1,SEM1,8 ,mg,Management
noc22-mg42,Principles of Management,"The course provides an overview of management and its evolution. It examines management functions of planning, organizing, leading, and controlling and its impact on the business organization. It discusses necessary skills and functions required for efficient manager in contemporary business environment. Overall, it enables students to analyze and understand changing business environment, and the role of ethics, social responsibility and environmental issues in contemporary business environment.",Prof. Usha Lenka,IIT Roorkee,IIT Roorkee,2021-11-14,2022-01-31,2021-12-13,2022-03-18,2022-04-23,2022-04-23,NULL,https://onlinecourses.nptel.ac.in/noc22_mg42/preview,NULL,NULL,Jan-Apr 2022,30,Rerun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,oc,https://nptel.ac.in/content/syllabus_pdf/110107150.pdf,110,NULL,110107150,NULL,NULL,38,1,SEM1,12,mg,Management
noc22-mg43,Foundation Course in Managerial Economics,"This course is developed to teach modern microeconomic theory to understand the behavior of household, firms and their interaction under different market structure. The purpose of this course is to provide students with a basic understanding of economic theory that can be used in managerial decision making problems within various organizational settings such as a firm or a government agency. Objective is to develop a good understanding of economic concepts and tools that have direct managerial applications.",Prof. Barnali Nag,IIT Kharagpur,IIT Kharagpur,2021-11-14,2022-01-31,2021-12-13,2022-02-18,2022-03-27,2022-03-27,NULL,https://onlinecourses.nptel.ac.in/noc22_mg43/preview,NULL,NULL,Jan-Mar 2022,20,Rerun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,oc,https://nptel.ac.in/content/syllabus_pdf/110105075.pdf,110,NULL,110105075,NULL,NULL,37,1,SEM1,8 ,mg,Management
noc22-mg44,Services Marketing: A Practical Approach,"This course will help students to learn the fundamentals of services marketing from a practical point of view. The course focusses on the needs of the customers, who are to be kept satisfied and delighted for a business to prosper. The course will help students understand services marketing from various perspectives and will also be useful if participants wish to establish a new service business of manage an existing one.",Prof. Biplab Datta,IIT Kharagpur,IIT Kharagpur,2021-11-14,2022-01-31,2021-12-13,2022-02-18,2022-03-27,2022-03-27,NULL,https://onlinecourses.nptel.ac.in/noc22_mg44/preview,NULL,NULL,Jan-Feb 2022,10,Rerun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,oc,https://nptel.ac.in/content/syllabus_pdf/110105078.pdf,110,NULL,110105078,NULL,NULL,37,1,SEM1,4 ,mg,Management
noc22-mg45,E-Business,"<p>The Internet has changed the way companies carry out their businesses. The primary objective of this course is to introduce concepts, tools and approaches to electronic business to the post- graduate and undergraduate students. Further, the subject will help the students to develop skills to manage businesses in the digital world. The course will cover following aspects of E-Business Systems.
</p><ol><li> Part 1: Foundations of E-Business system</li><li> Part 2: Infrastructur</li><li> PaFunctional Area</li><li> Part 4: Decision Support for E-Business System</li></ol><p>The course provides a balance approach including concepts from technology and management</p",Prof. Mamata Jenamani,IIT Kharagpur,IIT Kharagpur,2021-11-14,2022-01-31,2021-12-13,2022-03-18,2022-04-23,2022-04-23,NULL,https://onlinecourses.nptel.ac.in/noc22_mg45/preview,NULL,NULL,Jan-Apr 2022,30,Rerun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,oc,https://nptel.ac.in/content/syllabus_pdf/110105083.pdf,110,NULL,110105083,NULL,NULL,38,1,SEM1,12,mg,Management
